jaar	mean	p02.5	p50	p97.5	simulatienr	groep3n
1988	17.6458385786263	7.01524537517119	17.5346701165395	46.1537175325284	18	3
1988	7.78708855628801	2.25130759061704	7.8067395020397	26.5738732244274	18	4
1988	4.30160402321986	1.88203098864124	4.31236002343421	9.69527761429807	19	2
1988	30.7196484378214	15.924962369036	30.4451789027763	62.4112383947577	19	3
1988	8.6835303301341	1.54820011588128	8.78302454444991	45.7802763856945	19	4
1988	6.86535284830794	3.17838853990196	6.84571036765454	15.0705468931633	20	2
1988	10.961213479285	3.78836899026844	11.0433509629383	30.5630734459269	20	3
1988	16.8936502014798	4.61990741810079	16.664590920983	66.9530223044073	20	4
1989	59.9517114654936	44.4138780128311	59.7367144620158	82.6236187616518	1	2
1989	70.5101475990858	51.3303447676345	70.2272425391986	99.1272939152788	1	3
1989	79.7166494641947	59.345602121916	79.4398642674446	109.25444751709	1	4
1989	68.416925220826	50.2764282316128	68.1511147686332	95.2165360779252	2	2
1989	85.5786248004165	62.6664293485935	85.2290153701347	119.653039593363	2	3
1989	69.4451474290037	52.6873390814099	69.2428808724698	93.097459538573	2	4
1989	65.3377141277515	47.2740691202659	65.0605009750245	92.5414119794855	3	2
1989	76.8574005871879	55.5992702479406	76.5160000861451	108.995260813939	3	3
1989	83.8770995232744	63.3236843301881	83.6123337891892	113.155809250922	3	4
1989	65.4008884353051	47.893505686388	65.1394673453072	91.3934656784347	4	2
1989	79.4463781136875	57.442873444214	79.0887935404795	112.762111813711	4	3
1989	77.3405990500971	58.0828208632136	77.0919878156772	104.921890446934	4	4
1989	66.6492849380511	48.2785565489243	66.3639560313776	94.3097367308681	5	2
1989	81.377113888088	59.2819800492163	81.0320894539354	114.469975803445	5	3
1989	73.9173028929939	55.64409552813	73.6837130576518	100.008646139216	5	4
1989	66.1485227044428	48.8667945269065	65.9028721204179	91.4861891492473	6	2
1989	80.0135848276953	59.2379132842739	79.7123688532948	110.451946066256	6	3
1989	77.6873008120735	59.3016859907428	77.4685863449856	103.454212746969	6	4
1989	65.5850254305795	48.0620440351833	65.3251915502629	91.5679622041688	7	2
1989	70.7804404152587	52.0567197665859	70.5048740243363	98.4263039498184	7	3
1989	79.1236401362773	59.8765074255194	78.8812932681571	106.434563280373	7	4
1989	70.1741384407731	51.2294474023026	69.8942200979749	98.366022842135	8	2
1989	73.6296947830501	54.350265022943	73.3456799930171	101.995016251191	8	3
1989	79.002029133943	60.3193305257457	78.7786671874047	105.18864614846	8	4
1989	63.7178623558556	46.8146709303923	63.4685570103417	88.7067178417648	9	2
1989	64.7249481884627	47.2099220374372	64.4589726334653	90.8673131912848	9	3
1989	76.0210606172093	57.1143968741296	75.7815701957387	103.054234255858	9	4
1989	71.3652075001322	52.4855991225566	71.0878745928038	99.239182829295	10	2
1989	72.1962480177021	51.6600289709366	71.8574480273622	103.655678202554	10	3
1989	81.0706415919933	61.2700610104761	80.8293668265245	109.142318414599	10	4
1989	56.5449124306599	42.0099658253018	56.3484547382112	77.657130151636	11	2
1989	69.4519622493873	51.1976104997655	69.1896555693251	96.2940388572379	11	3
1989	76.6340072907346	57.3695914251971	76.3836000350788	104.32649493264	11	4
1989	71.8195362503955	53.9474815590122	71.5815474858672	97.4673456658062	12	2
1989	88.117495633115	65.0640442093743	87.7769728940695	122.032341043	12	3
1989	81.7153083237148	61.3254751982406	81.4479076614378	110.969993324345	12	4
1989	63.0429341127768	46.6775790849733	62.8115845894296	86.9731066126643	13	2
1989	72.7291273099236	53.5828666652577	72.4530439079865	100.906271159694	13	3
1989	82.8813000017726	61.4935159991749	82.5827678395252	114.059528037821	13	4
1989	66.893979579144	48.9597754255271	66.6275529576271	93.5244326737647	14	2
1989	77.7879921850588	57.1525469025599	77.4787405063313	108.331003806771	14	3
1989	77.2646529775473	57.1662704265683	76.9889608802506	106.608996151249	14	4
1989	68.0073856169916	49.7493818919238	67.735714115783	95.1354851877605	15	2
1989	82.2207078646732	60.0028991767487	81.8816913168709	115.375678387125	15	3
1989	77.8235202413487	57.882791489458	77.5488641064643	106.793147038747	15	4
1989	58.2691323625354	42.4511155192107	58.0376954031255	81.8386469494884	16	2
1989	74.7101178794813	54.6618577280844	74.4012289182405	104.574189609558	16	3
1989	70.7366182573857	53.7317410498268	70.531581652566	94.7064558735918	16	4
1989	65.7495183395205	48.053981016924	65.4889593060059	92.0451220633303	17	2
1989	77.6232640611978	56.7807470518745	77.3069638864578	108.640400122854	17	3
1989	78.5301802171555	59.3933146608629	78.3003884240436	105.61606157971	17	4
1989	70.4223750768211	52.096363446638	70.1626647081552	97.2481662438749	18	2
1989	72.7375672703305	52.146356156312	72.3988373800617	104.213972890755	18	3
1989	71.8514967150867	53.7389382065356	71.6140251516043	97.9271718009561	18	4
1989	69.1130809147093	51.075588577003	68.8538376481495	95.5708645621836	19	2
1989	77.3623141183424	57.3520507997596	77.0747289197626	106.620851529128	19	3
1989	78.3207874789188	58.1921249149476	78.0598504454887	107.467352428921	19	4
1989	61.7997512160578	44.7872311548502	61.5433184752894	87.3422990659452	20	2
1989	70.9362623769543	52.2378844833458	70.6703462657595	98.437427526168	20	3
1989	83.2964893472567	62.6609066515986	83.0317986431313	112.788456494751	20	4
1990	54.8186130281498	40.7688272940795	54.6187026175506	75.2812695889371	1	2
1990	73.7349242764922	53.0277760227111	73.4155436916251	105.123008681538	1	3
1990	68.8319649026987	51.2970039852173	68.6007886740562	94.1770139384151	1	4
1990	58.056881788458	43.4071028517335	57.8539473300764	79.2382310089905	2	2
1990	79.5684408295424	57.8175341846945	79.2369962503986	112.165196973462	2	3
1990	79.83414433492	60.8646102878349	79.6016412972865	106.504388103801	2	4
1990	55.5156917813261	40.5242289398583	55.2923268876925	77.8411778486091	3	2
1990	79.142118246742	57.305842892915	78.7973154639581	112.077685080947	3	3
1990	73.0458465725848	56.051978565693	72.8418668127727	96.751979742854	3	4
1990	52.6414632861354	39.152080417465	52.4532997775955	72.2582889509473	4	2
1990	67.9494618797304	49.5131475309543	67.6718148749208	95.4767935863451	4	3
1990	74.2309784087532	55.8063830470736	73.999695874494	100.541871977085	4	4
1990	53.0111825437929	38.8162202929213	52.797236998824	74.1031142513729	5	2
1990	77.5443138996095	56.179869774558	77.2153756292546	109.684154579057	5	3
1990	75.6741792108482	57.1096654084225	75.4421263287528	102.076154394641	5	4
1990	56.6785997887582	42.2957381980853	56.4758910853562	77.5400279613494	6	2
1990	69.264420978972	50.2296507831337	68.975444837501	97.8409670064987	6	3
1990	76.8279396914218	59.1212484293833	76.6271047587531	101.371915258268	6	4
1990	49.6918158517765	36.7228329071383	49.5047883298375	68.7198037500767	7	2
1990	80.1096986627776	58.5542209786323	79.79125618644	112.145507145132	7	3
1990	75.102889812864	57.0726009865556	74.876957096582	100.571814957904	7	4
1990	49.5834939204644	36.8102880448859	49.4029273028923	68.2109103802984	8	2
1990	73.0594747863156	53.7820794379705	72.7774321791564	101.485505782764	8	3
1990	78.2305536810971	59.9737976131952	78.0161756908641	103.687544207883	8	4
1990	49.783751914883	36.586138989467	49.5890480259202	69.2898608880953	9	2
1990	82.0886360290497	59.1899675308506	81.7256099656887	116.78558783738	9	3
1990	76.4975893422298	57.655883603024	76.2640472632601	103.31392034743	9	4
1990	53.5633409138338	39.9904405248191	53.3754078045882	73.2150698938781	10	2
1990	76.1926795776747	55.0582859877723	75.8705492990926	108.043098149327	10	3
1990	75.5902216496003	57.211035568302	75.3722896499304	101.564334836441	10	4
1990	51.0670762903917	38.1313532288582	50.8905046439314	69.7748443428107	11	2
1990	77.2038739492453	56.2007629623805	76.8888217022156	108.584325222913	11	3
1990	73.4327435970891	55.0998901807506	73.1974926916447	99.7028218117877	11	4
1990	49.2862464529503	37.2653186908366	49.1307899475568	66.389349917421	12	2
1990	82.1661969559329	60.4337882236019	81.8506426174966	114.221656181029	12	3
1990	75.8474989704344	57.1100799525856	75.6050852175171	102.617971291047	12	4
1990	54.6644456032854	41.1812649884003	54.4842410504943	73.9621046065022	13	2
1990	88.1249788146692	64.668037465194	87.7846166269591	122.801421191259	13	3
1990	74.4487065871889	55.6291356258973	74.203278521563	101.558821384822	13	4
1990	49.2777708828352	36.3570820511517	49.0902556996253	68.2752025759579	14	2
1990	74.8447719480641	55.1591832795956	74.559964890036	103.81409716903	14	3
1990	79.8327960510566	59.2518949729468	79.5539046737435	109.761533664373	14	4
1990	56.8269160131196	42.2764438461415	56.6240096853527	77.980381081602	15	2
1990	82.5957571422993	59.8409862428771	82.252239361228	116.77256429015	15	3
1990	77.166540403942	57.6651991113693	76.8960425162435	105.378669976471	15	4
1990	57.6296618989076	42.1801034120885	57.4022865952802	80.5536569431195	16	2
1990	76.3117055491876	55.4795228073175	75.9917261105148	107.536009437004	16	3
1990	74.6785952795236	56.9312324399454	74.4651700859284	99.6010697670619	16	4
1990	48.8983729158426	36.025271342746	48.7125241162001	67.8458985274607	17	2
1990	76.8326147938655	56.2179454502852	76.5324207741853	107.405004817393	17	3
1990	74.0769038894267	56.1179887476281	73.8678938629646	99.4047441745953	17	4
1990	55.0954573834335	40.8537693213646	54.8958617315541	75.8765796394339	18	2
1990	79.9006572443474	56.9303635634203	79.5239898485891	115.223403419583	18	3
1990	73.3667006065658	54.9600222132138	73.1309662238596	99.78188621685	18	4
1990	59.9435189932621	44.6867301239351	59.7257209470453	82.1160994017513	19	2
1990	77.5220819834877	57.6232244051392	77.2485283911924	106.446143397839	19	3
1990	77.2667469438059	57.4677683664744	77.0167022035269	105.857116921605	19	4
1990	53.2936693803554	39.2924247333261	53.0903764015687	73.8952381302464	20	2
1990	79.7339155402689	58.3362874403748	79.426475346997	111.437135531416	20	3
1990	74.8467041159463	56.3681964143027	74.6187305214876	101.158430731303	20	4
1991	30.257699114094	22.2399965992007	30.1466252147338	42.0504649221157	1	2
1991	41.3297309322461	29.6027888917288	41.154913009433	59.1299419138288	1	3
1991	29.2751037103068	21.1670457868678	29.1678896274569	41.3586406273623	1	4
1991	30.6634882760929	22.7838963442246	30.5609779186654	42.0770896169734	2	2
1991	42.9281898702053	30.8603916913449	42.746954355322	61.1887334676559	2	3
1991	34.5847803070636	25.4428367887923	34.4661628658358	47.9570698007122	2	4
1991	29.6862651049876	21.352926645659	29.5659982514212	42.2506863965811	3	2
1991	34.2165493661306	23.9308407401693	34.060424640414	50.2304132852525	3	3
1991	36.2131139888924	27.4434662115621	36.1123879702324	48.5671094351645	3	4
1991	33.1966350797859	24.424015525341	33.0772052951961	46.0711385879303	4	2
1991	37.1128656526634	26.7314404784681	36.9636320044321	52.7394097492438	4	3
1991	32.7375010087299	24.2538511813196	32.6364052340823	44.990947556482	4	4
1991	26.8851110268236	19.537334795459	26.7818601329251	37.8281680308953	5	2
1991	43.9546067818483	31.455897619896	43.7634518841918	62.9803642409575	5	3
1991	33.5923575305399	24.8199613734774	33.4830293397186	46.3340223416895	5	4
1991	29.4902405676127	21.5315548035231	29.377392821186	41.294984682363	6	2
1991	42.0200731963882	30.1291383847111	41.8438587264303	60.0422385165943	6	3
1991	36.8640621836546	27.4389149753885	36.7515542917802	50.4151815480935	6	4
1991	30.469960057202	22.421010056496	30.3608828976684	42.2767741426498	7	2
1991	44.617773278058	31.9669672545143	44.4283145390164	63.8212741643799	7	3
1991	31.8076231609528	23.6473379082097	31.7077385635026	43.5730506339424	7	4
1991	31.2921717343331	22.9802532326084	31.1766322910077	43.5313888308995	8	2
1991	38.6086093000066	28.2245165770091	38.4697296735715	53.9273854042552	8	3
1991	32.3793716398198	24.3249150951709	32.2864571738641	43.8286785742768	8	4
1991	29.5308317862421	21.3301701429263	29.4113371914005	41.8523645417186	9	2
1991	48.1893904874863	34.5771503356957	47.979734578507	68.8676998115093	9	3
1991	29.5989908064739	21.9781947277955	29.5103107851275	40.5650147559752	9	4
1991	29.5665080025225	21.6241455283619	29.4579294246778	41.2957492042268	10	2
1991	52.2477114755808	37.1399749510372	52.0116687160327	75.4408137366489	10	3
1991	31.6282667736218	23.4441174242224	31.53285163893	43.426725871939	10	4
1991	31.4749795412925	23.2264307905764	31.3652466909686	43.5244314615773	11	2
1991	41.7681344511705	29.9871942766505	41.5931471183456	59.6026190979988	11	3
1991	31.6242916681198	23.2369396265765	31.5172608548066	43.8939557268519	11	4
1991	36.0292365176165	27.0443399460299	35.9147514965349	48.8936390817585	12	2
1991	46.4062446157133	33.4676461609216	46.2153256718089	65.8952850553518	12	3
1991	26.9685232297817	19.9497419004754	26.8850131672623	37.1206594279581	12	4
