jaar	mean	p02.5	p50	p97.5	simulatienr
1993	36.7191588730902	29.1939734687231	36.629456672136	46.8440152285004	8
1993	38.1835561419776	30.1789086857243	38.0845795729055	49.0430766907292	9
1993	34.3849060597284	27.2534632933961	34.298703839389	44.0183537277757	10
1993	36.3007644540046	28.6555281181308	36.2065982738199	46.6828960045754	11
1993	34.2115171508151	27.2404569762048	34.1290020260119	43.5728174171085	12
1993	36.9779966917583	29.2847174844198	36.8846942125464	47.3811292952866	13
1993	37.0626921731482	29.4648903432841	36.971808295386	47.2882554660886	14
1993	32.1661011343715	25.5148161225386	32.086472996848	41.1384285627148	15
1993	34.3505773499044	27.2847547282132	34.2661166462816	43.8681251075401	16
1993	36.565190273084	29.1221030576854	36.4767445806438	46.560177160968	17
1993	37.583506885708	29.8153575171839	37.4890178563958	48.0718113499699	18
1993	36.5168492074584	28.9440723822607	36.4252004864362	46.7469786123328	19
1993	40.0548232947338	31.7364038175703	39.9526853206716	51.3068867175758	20
1994	16.7770731298801	13.0944573625092	16.7346381220136	21.8139554164956	1
1994	14.8828190343953	11.7078749516237	14.8476708944508	19.1808654161655	2
1994	15.4016961205313	12.0923771144275	15.3656919571847	19.8858837135708	3
1994	14.846478734968	11.5529119323644	14.8086680060569	19.3638047571319	4
1994	16.7842537060959	13.1261939327145	16.742068205056	21.7778270899373	5
1994	17.1286880280878	13.3873550092738	17.0855836568865	22.2387317013558	6
1994	16.3224393281612	12.7262371044165	16.2806332670548	21.2489648644323	7
1994	17.713584981589	13.9073967794377	17.6701754904408	22.8854974590865	8
1994	15.275454176938	11.8745795524346	15.2356411243427	19.9503052949191	9
1994	17.2653360535365	13.5125308000074	17.2219072200376	22.3854904875762	10
1994	17.2584888632993	13.420622638306	17.2133239785787	22.5339648090773	11
1994	11.9433387875281	9.33095500062241	11.9147475830313	15.5019679254276	12
1994	11.6129817708106	9.01524232964425	11.5836825809084	15.1806479979966	13
1994	17.2678870167253	13.5312263020685	17.2253994499185	22.3542728525925	14
1994	15.6665068417028	12.2570684558287	15.6277464504051	20.3147600138914	15
1994	16.0592415399952	12.5687759837314	16.0200869262725	20.8124652700799	16
1994	13.5874094671217	10.6284279038485	13.5548127739464	17.6147760571788	17
1994	15.4875728178482	12.0900025379208	15.4485131922506	20.133160818673	18
1994	17.1257697524884	13.3911846237338	17.0825161805715	22.2259357463334	19
1994	14.5035462690345	11.2811558993562	14.4665980135579	18.9248362020845	20
1995	52.8242680608801	41.8141976040704	52.6880698252826	67.7385601320213	1
1995	54.5440170122431	43.5392012844886	54.4125922633395	69.293078171511	2
1995	51.416917932289	41.0373876237166	51.2937150492211	65.3245634995089	3
1995	53.8158431296808	42.5825758922916	53.67592267728	69.0452603154041	4
1995	51.01681990675	40.4322242294613	50.8866135901223	65.3322714732655	5
1995	55.8347168168024	44.2673132940521	55.6924731609791	71.4730680532311	6
1995	54.5947549555132	43.2077045875041	54.4531496563442	70.0278666394787	7
1995	49.1737971072858	39.0792617487947	49.0515296667245	62.7751546066566	8
1995	48.3462346548112	38.1734049535744	48.2190715166162	62.1706617797899	9
1995	53.3647604969992	42.3097404491664	53.2286881258997	68.311069191142	10
1995	54.5286961575494	43.0420514511045	54.3841938270613	70.1497644252723	11
1995	50.0953258044106	39.8987092089839	49.9725014788981	63.7993765396533	12
1995	54.5292704692125	43.2155049192003	54.3887075282309	69.8409021794987	13
1995	52.1671359154982	41.4398738165671	52.0366408585632	66.6314319729344	14
