jaar	mean	p02.5	p50	p97.5	simulatienr
1985	24.0220312799829	18.8627322919898	23.9580535511639	31.0688359380779	1
1985	24.2116804014032	18.9499209230922	24.1457781617943	31.4266422229379	2
1985	19.5586694838686	15.3538830612455	19.5080066947341	25.2927153729642	3
1985	23.033871192083	18.0387990573034	22.9716008944108	29.8769702091202	4
1985	24.8152151038234	19.6024278411268	24.7520671243621	31.8818563143873	5
1985	25.2789809329039	19.8223730435124	25.2114491077552	32.7412488762617	6
1985	24.3304654722771	19.0501460137902	24.264528280474	31.5666761632267	7
1985	25.8117487205873	20.1951968619056	25.7409309957395	33.5192882852629	8
1985	23.1607099781596	18.2941058186995	23.1021916344114	29.7554234026883	9
1985	21.3228978923921	16.7475688349442	21.2668260660426	27.5657332881605	10
1985	23.7151756122434	18.5255024150475	23.6495618934894	30.8495332096015	11
1985	25.2406283281117	19.8085112776688	25.1737537728559	32.6607363022458	12
1985	24.3093094271963	18.8644744722611	24.2383834063088	31.8593854698187	13
1985	22.1238232520711	17.4346388845516	22.0677459537922	28.4907346530166	14
1985	24.0922892792739	19.1083352780275	24.0338805944443	30.8074222196149	15
1985	21.5142373857779	16.8357686014545	21.4570591337201	27.9202962922693	16
1985	23.6620447302373	18.4363494603712	23.5949511437791	30.8719616197987	17
1985	27.4565416895455	21.4306963694424	27.3787377420661	35.7588100754308	18
1985	25.5665171625372	20.0208493894272	25.4965548340136	33.1703838591017	19
1985	23.8000252595597	18.514947718767	23.731497451987	31.108157684297	20
1986	7.5107883817685	5.67859687596772	7.48858950004506	10.1061941351567	1
1986	8.58566359792241	6.56003931399016	8.56185251241786	11.4195311593146	2
1986	9.48538868272733	7.27428791638966	9.45947991390453	12.5667491072866	3
1986	8.82719538868353	6.76307738332296	8.80329714412078	11.7043379348614	4
1986	8.05121377105044	6.12643027308433	8.02884203531895	10.7532360082205	5
1986	8.02658762121889	6.12441815128102	8.00514624317423	10.6846415378016	6
1986	7.7767613922326	5.94424721555747	7.75570613746106	10.3359151097648	7
1986	9.05240527534552	6.86042273765744	9.02549725480051	12.1527361927005	8
1986	6.20651732907958	4.6768808282541	6.18819584047444	8.3789796351644	9
1986	7.92477206864186	6.12098008311282	7.90499338679514	10.4106688763559	10
1986	9.16061634296966	7.01464660999167	9.13576389627712	12.1535684958732	11
1986	6.4496318635039	4.7917817572458	6.4277562542523	8.85311723644033	12
1986	8.49517808364581	6.45207827630999	8.47011340287873	11.3785228941623	13
1986	8.24076690517037	6.33261508694996	8.21947235351154	10.8867096283579	14
1986	6.38676461686147	4.87472921127844	6.37044939423683	8.49358121856682	15
1986	6.97030166103494	5.30787862888225	6.95162536806244	9.29750193802026	16
1986	8.46191861297559	6.40017608628064	8.43610124678121	11.3876093289327	17
1986	8.9329335083296	6.91241983320583	8.91029710811747	11.7158754319779	18
1986	7.04087730906333	5.38543553562756	7.02254818272298	9.34605920989231	19
1986	7.80070893777515	5.86158726022578	7.77580140723473	10.5752238675548	20
1987	7.81495449360293	5.74903681355669	7.78492315918595	10.8612284182238	1
1987	7.13739798224732	5.23091419583873	7.10848752401215	9.96831697208169	2
1987	4.4921673599434	3.32340133492086	4.47734130172097	6.18928086857368	3
1987	5.92586066009857	4.39387655185462	5.90518061880268	8.15490447204911	4
1987	8.59675358772007	6.10496358741043	8.55324258431413	12.4613270555427	5
1987	6.10139622918376	4.53662624977844	6.08104235261584	8.36597816270041	6
