jaar	mean	p02.5	p50	p97.5	simulatienr	sd
1990	0.630552894955379	0.203353804825015	0.621359912494567	1.11004746176803	17	0.231198479554335
1990	0.570299019443803	0.141264501460827	0.561188620750682	1.0516790953741	18	0.232589554304415
1990	0.704587507323611	0.273920252915737	0.695492619773059	1.18760756535813	19	0.233565368578385
1990	0.578521115856959	0.148997702466546	0.570365794943848	1.05532366877257	20	0.231770666915758
1991	0.650471221489542	0.209662180831484	0.639515980279262	1.15264908660495	1	0.2414770691485
1991	0.672460032845185	0.219683675970279	0.66173287074321	1.18488903289885	2	0.246562586349649
1991	0.752261770756652	0.275967931814256	0.743349815055918	1.27891739799389	3	0.255439701827658
1991	0.743609114186243	0.2639925312066	0.735434998300565	1.26962900567582	4	0.255955416689907
1991	0.659151654981849	0.19838972615268	0.649101973744958	1.17613094523208	5	0.249705458693688
1991	0.591432763283527	0.131636158001076	0.581365299277453	1.10755441122448	6	0.249116857446412
1991	0.707151592415943	0.24328723113546	0.698298788844432	1.22092217871008	7	0.249497818415728
1991	0.671442953988437	0.216233929014981	0.661461002546496	1.18243641632912	8	0.247105937969846
1991	0.654573413057367	0.191974443185786	0.64593718297532	1.16552678098878	9	0.248156730747135
1991	0.753244662300859	0.303292102596331	0.742545491868992	1.26329652264362	10	0.245512348770625
1991	0.765202056554677	0.304449457087552	0.756048861661287	1.27720983791499	11	0.247843025692683
1991	0.753765035070496	0.304422572317367	0.743700540232344	1.25930594980589	12	0.243805844873773
1991	0.77559173900639	0.307960422186724	0.76654333935814	1.29399730601079	13	0.251145552616421
1991	0.602564535661799	0.14930120499783	0.59268336501739	1.11080767802329	14	0.245847173181903
1991	0.698896323034597	0.245375813898488	0.68842539421943	1.21085370334855	15	0.246464547197081
1991	0.672530473304757	0.201348855462674	0.663688522853768	1.19406417029141	16	0.253347732963578
1991	0.766123450165973	0.29089483971222	0.757419180903539	1.29036763573376	17	0.25444785529995
1991	0.639120469588122	0.181506844211974	0.628615782363986	1.15527982573297	18	0.248562617082065
1991	0.78613151626727	0.335836314328826	0.775261804221416	1.29753384815966	19	0.245955613056117
1991	0.682872829147921	0.232301193245712	0.672703809927335	1.19073655933685	20	0.245567007517323
1992	0.672525797072999	0.209754327689055	0.661481007572092	1.19550818848974	1	0.251757313129429
1992	0.633907779410802	0.137812592191945	0.625234714356266	1.17608550954876	2	0.263734574428525
1992	0.743841506458194	0.209270235893869	0.738410173195422	1.30830409092394	3	0.278846023890765
1992	0.704147249882993	0.139562128982038	0.701204047462981	1.28416286500183	4	0.290183589670558
1992	0.639631030989607	0.14265222097806	0.630906830761153	1.18424792140791	5	0.264866390809448
1992	0.594573067770703	0.0955215206376213	0.586556381956854	1.13697231499235	6	0.264607259639492
1992	0.714738150292914	0.219147373127174	0.706861516218023	1.25360999952087	7	0.263125479290902
1992	0.67485288787783	0.198333852853478	0.664929321898523	1.20528507106589	8	0.256626517334229
1992	0.677464350286256	0.185989255509455	0.669230620393732	1.21430300275628	9	0.261494473272355
1992	0.778430225274474	0.300859528728067	0.767772086986597	1.3142254755884	10	0.258488701542933
1992	0.753376447332273	0.231303187919119	0.747992891181526	1.30437806427889	11	0.272148068819846
1992	0.708930753211105	0.214378301332852	0.70122152146255	1.24501027029836	12	0.261871875861796
1992	0.755042444698024	0.22474224438722	0.749595313973851	1.31501120108259	13	0.276533366122878
1992	0.61293945089911	0.132694328546791	0.603412649781262	1.14435334396768	14	0.257707963803904
1992	0.653118174223738	0.148081474412779	0.64575172396671	1.19695369012523	15	0.266072908234178
1992	0.669867876392497	0.165390413672228	0.661854689087332	1.21862992354053	16	0.267874688185614
1992	0.757459816881651	0.21448506184115	0.752574645894089	1.32706592770407	17	0.282280221990433
1992	0.59968764664954	0.0929051122202162	0.592016522034592	1.14742838361	18	0.267685403018126
1992	0.759466303442652	0.278319221524874	0.749534338605046	1.29467319045087	19	0.258772480727382
1992	0.680688701650332	0.209226618602374	0.669841573477573	1.21045221158151	20	0.255815405553108
1993	0.655132093638179	0.183016950567659	0.645829118716296	1.17712006077392	1	0.252938428020685
1993	0.56842950445832	0.0541087760370311	0.562562165864562	1.11322327361146	2	0.268136107108566
1993	0.69844170136216	0.144227810768937	0.695084388612734	1.27096078319046	3	0.285559153157995
1993	0.628670769058631	0.0329362079696711	0.628316248407833	1.22541432765754	4	0.30203809112977
1993	0.577543762799208	0.0599420256968152	0.571747497681439	1.12590730780592	5	0.270177235552971
1993	0.567254967027653	0.0502390640627765	0.561883663199267	1.11251634982747	6	0.269066437261827
1993	0.680881183823209	0.172302895932802	0.674947710325113	1.22183962596807	7	0.266367531334473
1993	0.639913567622016	0.153329172894403	0.632068420347849	1.16883852874861	8	0.257925222722822
1993	0.648136285357259	0.142905812553931	0.641705513972378	1.1887838975997	9	0.265417467860803
1993	0.757699117295114	0.266620084664716	0.748881936022248	1.29636796029668	10	0.261712284187582
1993	0.710298758515672	0.166264450023218	0.707205385566103	1.2704970512256	11	0.279535327457853
1993	0.630359254400423	0.111030297701726	0.625868578967447	1.17304329527397	12	0.268915042168934
1993	0.697042185466616	0.147818064731321	0.693527108194362	1.26538673748585	13	0.283207126271648
1993	0.583059555069072	0.0881956201444843	0.575942799893244	1.11596302692002	14	0.260854310828631
1993	0.580867711868195	0.0501029061496377	0.577023907313678	1.13018767840151	15	0.273068609323346
1993	0.623810322878712	0.103027661995755	0.617870803043424	1.17671310710638	16	0.272324056803882
1993	0.707319121748082	0.146749556926012	0.704043413735623	1.28572610899104	17	0.288723385389237
1993	0.531898049726713	0.00571618165565146	0.527096951279838	1.08285494009873	18	0.272617941030955
1993	0.695197329968282	0.197796196390708	0.687949839021886	1.23161504737664	19	0.262248655768529
1993	0.63377672189445	0.153257209640896	0.624756094805207	1.16248498759615	20	0.256695608525513
1994	0.619787563935118	0.16688132071231	0.611638031728185	1.11755465771503	1	0.241681973755574
1994	0.501791633614534	0.020130737097219	0.495713196743552	1.01707927568532	2	0.252868306497988
1994	0.647245116716591	0.130174696752767	0.642480468845588	1.19142891525773	3	0.269550631906599
1994	0.561056546686559	0.0154324262997894	0.557945965310504	1.12417143587838	4	0.281415030610286
1994	0.506697681858619	0.013555982910793	0.501405984001196	1.02939337542095	5	0.257823789195482
1994	0.536033298882031	0.0480854510193669	0.530427109078394	1.05514767319612	6	0.255518492066736
1994	0.631497946121325	0.146637947113137	0.625826545878182	1.14839633509292	7	0.254474555385686
1994	0.59074881467944	0.123595385189733	0.584058262680026	1.09494315650874	8	0.246723128925609
1994	0.59396456171429	0.107158968449581	0.588181295107143	1.11317746594994	9	0.255491164706935
1994	0.716692800332648	0.246044284636291	0.708773510773083	1.23121385422409	10	0.250336888114199
1994	0.664222471497294	0.157208481507035	0.65962356857737	1.19695712427151	11	0.263867193611835
1994	0.551701837669776	0.0589022080341363	0.547161020380558	1.06959280918216	12	0.256301276161114
1994	0.631903120338536	0.123346386351045	0.626740540550726	1.16961635939932	13	0.265627416088247
1994	0.539981790475975	0.0646381689591132	0.533874084515078	1.04907170668608	14	0.249903365362918
1994	0.513045840447457	0.0154942223148689	0.508645470876998	1.03458854162161	15	0.258208051930008
1994	0.564357940499198	0.0699414120493871	0.558466209187201	1.09164715350712	16	0.259366064123988
1994	0.64558778914337	0.129469601276718	0.640466753411414	1.19085389288545	17	0.269632476096129
1994	0.463936387516801	-0.0260956610394363	0.458437533666134	0.984605834072395	18	0.256445528477654
1994	0.620270488354714	0.143699143324519	0.613968904654486	1.13170692664351	19	0.250765753327465
1994	0.567582587158098	0.106422711647511	0.560033515685167	1.07042527717884	20	0.244938359072653
1995	0.561198036731414	0.143202554965612	0.553738355050871	1.0214311220804	1	0.22348604203228
1995	0.417289022571205	-0.0120617001001442	0.410344110584579	0.886319617283085	2	0.228553765267863
1995	0.575643562657378	0.117324012400598	0.568941080105323	1.07208660056674	3	0.242968248365649
1995	0.480676008990914	0.016905770552107	0.47389768627229	0.9830019088381	4	0.245857034906788
1995	0.418893681275296	-0.0285831679589825	0.412940927019512	0.900491371210218	5	0.236299241999676
1995	0.487556168187423	0.0470405583903338	0.48104588267222	0.965103628630089	6	0.23351320939932
1995	0.558714101471548	0.11332112955606	0.552770077628465	1.03820863570931	7	0.235287106710057
1995	0.520855606827736	0.087843090067822	0.514743068361889	0.988875502391464	8	0.229173238878378
1995	0.5141201346023	0.0645493275640617	0.508232612896412	0.997454715697845	9	0.237238195779842
1995	0.648082983677661	0.215729310694368	0.64060651256162	1.12281970109	10	0.230810953241717
1995	0.599975194057105	0.153854166016223	0.593142982908842	1.08506942764218	11	0.236889115890714
1995	0.465317689176883	0.0256934854021991	0.459164076059871	0.94023492340668	12	0.2326477555015
1995	0.541801786972437	0.0971994492132018	0.534551770385018	1.02779549193026	13	0.236825989527399
1995	0.478496836963507	0.0407658134738663	0.472436574465888	0.95084234233611	14	0.231398223888668
1995	0.436345348730717	-0.00190255768285946	0.429982948277076	0.910851164931438	15	0.232184709459246
1995	0.482659169515523	0.0365965389359466	0.47618027057707	0.965632662437215	16	0.23636595093882
1995	0.554126626970124	0.106350975343208	0.546734466560235	1.04404330084114	17	0.238658397423646
1995	0.379785305328686	-0.0546037091071254	0.372791568775709	0.854250125529611	18	0.231255626170675
1995	0.530152802633566	0.095336058738362	0.523592662840775	1.00232985111086	19	0.230664324029407
1995	0.478899984907394	0.0521963165523819	0.472113302079174	0.944234311972652	20	0.226871039395297
1996	0.448812394668095	0.0461153773864404	0.442665056973885	0.886717819350954	1	0.213950105823919
1996	0.260521868010946	-0.151953108817663	0.254379311354679	0.708177147271653	2	0.219042992848803
1996	0.427598415808427	-0.0028194038747088	0.421136275157721	0.894946257216476	3	0.228563512124572
1996	0.311526729309184	-0.113420439643263	0.30425148348867	0.777751702877308	4	0.226940464944461
1996	0.276455103902169	-0.152305654145044	0.270731879538154	0.737909851106382	5	0.226638175494096
1996	0.374878835302638	-0.0468297343387483	0.369260301913348	0.828611322458481	6	0.222829540255762
1996	0.427419708389588	-0.00298987630566006	0.422285599836708	0.887223506458183	7	0.22653204218718
1996	0.400686136259561	-0.0197352662939371	0.395769843074876	0.849444656544381	8	0.221192986720123
1996	0.375188597482837	-0.0592385726995453	0.370126220036549	0.838639750323421	9	0.228471567814024
1996	0.517133909885799	0.101932224281899	0.510832724923549	0.968471999811935	10	0.220582741797681
1996	0.461061200603379	0.0466597517432453	0.454260534051179	0.914023099222723	11	0.220849340657012
1996	0.327334721731787	-0.0865837081782599	0.32101735069974	0.777378086378707	12	0.219999235465817
1996	0.36103318198188	-0.0552152856127416	0.3539453939053	0.81757761865255	13	0.222267325682333
1996	0.367535214371563	-0.0551499263099201	0.362298817206582	0.820478277368588	14	0.222865085004103
1996	0.298828861398963	-0.113831673214943	0.292480107075925	0.747752593744526	15	0.219391538106135
1996	0.330274411882405	-0.0934106234439407	0.324645846002503	0.786237848144326	16	0.223891147590028
1996	0.359367789556142	-0.060057536927306	0.352045953210888	0.820562995744228	17	0.224291204138634
1996	0.226263272134794	-0.190029621762755	0.219673597511233	0.680087955306262	18	0.221559695824391
1996	0.388857670101025	-0.0283560013099824	0.382739330989837	0.841193005903659	19	0.221441886909043
1996	0.338282500899709	-0.079622256850799	0.332687027590582	0.788194890880517	20	0.22095532774721
1997	0.2632606196049	-0.196194459731002	0.261349653888957	0.735241032970821	1	0.23748539431926
1997	0.00567965123396506	-0.489583280853346	0.00257606757988918	0.51894554068779	2	0.257941188739699
1997	0.166996717181335	-0.308355664169991	0.162355701417163	0.669000587101831	3	0.249051560400637
1997	-0.00209084068744237	-0.481880478986679	-0.00746377422333226	0.508538008473103	4	0.252316413397122
1997	0.049337373628138	-0.449332795447407	0.0464619373569928	0.564851201811957	5	0.259018550845509
1997	0.175454529452841	-0.29613598269884	0.172502749868337	0.664679729089812	6	0.245074662971772
1997	0.215225933532913	-0.271061980223028	0.213160677905092	0.714095370859079	7	0.251128899021745
1997	0.208521797730404	-0.271171815625149	0.206959307153795	0.698657627747394	8	0.247648005395039
1997	0.157473771502889	-0.333848454889026	0.15571750545798	0.659861267427709	9	0.253293146083303
1997	0.302346517130506	-0.171830253035247	0.299385696109055	0.794411613091129	10	0.246587112771188
1997	0.19799254170577	-0.266599292658553	0.193428326937657	0.68876308284559	11	0.243521939956467
1997	0.103696718883614	-0.363361971135043	0.099546671168292	0.594792596455907	12	0.244466234978324
1997	0.0535304125669441	-0.423879946700783	0.0486231999136745	0.55898836291299	13	0.250574702630195
1997	0.184488986156192	-0.296815091340705	0.182872134192824	0.676207255743155	14	0.248203563835472
1997	0.0614279040691196	-0.421574736420652	0.0580315976613023	0.56435597933532	15	0.251779287152035
1997	0.0728488991408656	-0.416934931764842	0.0703703251901485	0.577460494706756	16	0.253664938820286
1997	0.0269213814395566	-0.460259218799596	0.0218769182186395	0.542858305626533	17	0.255678296613311
1997	-0.0161646542621447	-0.500693778665919	-0.0200605669854798	0.491040831046045	18	0.253236861993166
1997	0.168961415898592	-0.313041192572799	0.165650354697176	0.670652369579973	19	0.251316850789734
1997	0.134307419457234	-0.35080643982337	0.132170473335895	0.632737867691935	20	0.25137037612838
1998	0.0596321224303838	-0.525241157853461	0.0658464736546541	0.613071745881765	1	0.292156088102209
1998	-0.263601299146325	-0.93013623389649	-0.260972324558482	0.381648792701742	2	0.338531702830503
1998	-0.138044355583757	-0.742104107890489	-0.137924766009101	0.466434406596035	3	0.309486464056699
1998	-0.351180055587351	-0.968738192274188	-0.351459460509962	0.268994906265863	4	0.316196755714663
1998	-0.193513286186106	-0.8425641127864	-0.18939287545202	0.431633640852893	5	0.327646397201713
1998	-0.0539474931329016	-0.650441339866078	-0.0515152539945933	0.529632275396548	6	0.303301011348562
1998	-0.0160407269520655	-0.622967046065858	-0.0118731299824275	0.569792832616438	7	0.305841638125747
1998	-0.00171472770390509	-0.612770144022175	0.00362534797176164	0.580946679477041	8	0.307265262709327
1998	-0.0826300086916079	-0.703761045652035	-0.0769385143344836	0.509562706651783	9	0.310941327163329
1998	0.0649024415069277	-0.544145777536646	0.0685373142294576	0.654378692013859	10	0.308018280312204
1998	-0.110979265583022	-0.719754016105541	-0.109572074643298	0.490399012995975	11	0.31001566749156
1998	-0.138034637249707	-0.728428635636327	-0.137298821284591	0.447770861821771	12	0.301794271319957
1998	-0.28606855106027	-0.915404386927332	-0.285262087661388	0.339445749838366	13	0.32145093857869
1998	-0.0137632545599045	-0.615923128579125	-0.00862646966659364	0.561621548514261	14	0.302256444154171
1998	-0.196491231506261	-0.838737216858414	-0.192823339396689	0.423639266839341	15	0.324692344092703
1998	-0.210186170747461	-0.859354923440849	-0.204899789341705	0.410847797390824	16	0.32629372960192
1998	-0.332822144629328	-0.973058031908805	-0.332285864240358	0.30528732935275	17	0.327069697863753
1998	-0.269104650898886	-0.893211797723956	-0.267936286617528	0.347507911622577	18	0.319174597936817
1998	-0.0608740911569279	-0.675727778740009	-0.058612810094652	0.540391377676234	19	0.312956370697328
1998	-0.0749619587783604	-0.688172254368041	-0.0713988636184069	0.516325158810515	20	0.310041723329751
1999	-0.0966948551435853	-0.793333828879929	-0.0842168185479343	0.529589978350672	1	0.341452865680133
1999	-0.452356211407238	-1.26676640182778	-0.44528341392301	0.300348587014488	2	0.406611900016021
1999	-0.379630201075682	-1.12385094229865	-0.373217189740555	0.328329220215724	3	0.373545453404124
1999	-0.607173548531257	-1.35339665040251	-0.602003397467568	0.111529174347304	4	0.375379264522305
1999	-0.36234527941442	-1.13828198821545	-0.352454651458387	0.350607447524009	5	0.384749489220861
1999	-0.234749229699215	-0.962423212731549	-0.226492120129041	0.441494216749885	6	0.36299174009304
1999	-0.191068422907767	-0.910376570279471	-0.180890833027417	0.472223383114722	7	0.356296848723785
1999	-0.158142673728799	-0.890126466128948	-0.146597019902761	0.504406422942974	8	0.361052021714751
1999	-0.272379537645428	-1.02250302124234	-0.258903037498767	0.403671309652857	9	0.367219469015124
1999	-0.120471097877675	-0.85821363111295	-0.111056048463969	0.558061835675015	10	0.365999523215613
1999	-0.352323250019701	-1.10786925829517	-0.344385283953526	0.35607176878261	11	0.376550488112192
1999	-0.31679777863649	-1.02511649123884	-0.311185620424908	0.354537540052327	12	0.35557438126689
1999	-0.540172633424014	-1.31645153617512	-0.533118870496851	0.194743189649364	13	0.388652524218343
1999	-0.163510635703848	-0.877542892848906	-0.152494992186606	0.486124331976352	14	0.35182279643261
1999	-0.380585114210978	-1.16391671554477	-0.370793864803855	0.337977144915557	15	0.388260100289368
1999	-0.420705451213913	-1.21582484356458	-0.40822316323695	0.302574891159899	16	0.392446995303422
1999	-0.590995801813383	-1.3650582256126	-0.585252155509122	0.151195464167745	17	0.389400805781237
