jaar	mean	p02.5	p50	p97.5	simulatienr	sd	intercept
1987	2.74233964607992	2.5796713002528	2.74138067248617	2.91054171644362	12	0.0843350258190204	2.81199149105109
1987	2.71690550843797	2.55044089193027	2.71579224806421	2.88980021269887	13	0.0865175068449371	2.8276987837535
1987	2.56086753371754	2.40241477556815	2.55963954229543	2.72635331922485	14	0.0826425397056416	2.7748325347027
1987	2.67985921407511	2.50945812268748	2.67891649324185	2.85562370657861	15	0.0882440047494075	2.7724501709097
1987	2.6805660834645	2.51549963097423	2.67957129850412	2.85131476586787	16	0.0855914802003685	2.80696102818064
1987	2.63673752959241	2.46892152918049	2.63568115476048	2.81064155928343	17	0.0871358314398218	2.77829918747254
1987	2.68293248994175	2.51677052650775	2.68184477525601	2.85545788026683	18	0.0863739376886964	2.79994934120616
1987	2.76106671961534	2.60194085968342	2.76011318978769	2.92568737087356	19	0.0825156145548281	2.84678927951856
1987	2.68725974269956	2.52196196849273	2.68624257847447	2.85841492539444	20	0.0857616863790203	2.79750271887937
1988	2.65819061290964	2.51370767001838	2.65753017444175	2.80647705771506	1	0.0746192470332009	2.80946445884822
1988	2.67257960592609	2.52830619191736	2.6719089742535	2.82076557216901	2	0.0745621194216275	2.8126488737905
1988	2.64407016681222	2.49181899871636	2.64363908838221	2.79879948815797	3	0.0782150284938449	2.79809979556575
1988	2.63305198499471	2.48808721621243	2.63231437673985	2.78228382073469	4	0.0750305304102539	2.79959999988438
1988	2.64953397848833	2.50490275334906	2.6488184402725	2.79831129336889	5	0.0748176471078786	2.78008197607257
1988	2.57129498448753	2.42370222815569	2.57059366746895	2.72301362203006	6	0.0763388016528363	2.7612623172936
1988	2.63446627623805	2.48359546035048	2.63355087043778	2.79071196148585	7	0.0784245743206836	2.79816336458929
1988	2.71489041331183	2.57314970866782	2.71425912859672	2.86027979405014	8	0.0731837542104045	2.81019499629082
1988	2.69365613101641	2.54041471593783	2.69300392635263	2.85066021844953	9	0.0790642213122898	2.77313025858456
1988	2.61660461107355	2.4691171083952	2.61573678276712	2.76915956097011	10	0.0766266613633855	2.79955816085512
1988	2.65568326743759	2.50786099913098	2.65494954928101	2.80780097163114	11	0.07647972387702	2.80441567477495
1988	2.74356299965106	2.59789097607216	2.74283784466044	2.89343696749614	12	0.0753499297424603	2.81199149105109
1988	2.71999388286603	2.56930150625741	2.71922310065573	2.87513781526857	13	0.0779893600454905	2.8276987837535
1988	2.57623742851057	2.43165264809337	2.57541484143098	2.72566192988188	14	0.0750526185852881	2.7748325347027
1988	2.68794540868081	2.53454415622213	2.68722113920028	2.8456073103025	15	0.0793125719580868	2.7724501709097
1988	2.68888231028106	2.54096907795303	2.68809092909142	2.84135920102679	16	0.0765937221264826	2.80696102818064
1988	2.64418997315113	2.49165130770679	2.64347888254269	2.80091748223713	17	0.0788725682372988	2.77829918747254
1988	2.6820887871216	2.53145755702809	2.68136187866159	2.83695358818478	18	0.0779019027328066	2.79994934120616
1988	2.76277524017845	2.62028429593027	2.76204558963902	2.90948100215159	19	0.0737317874407119	2.84678927951856
1988	2.69116699652489	2.54249395350057	2.69042220709987	2.8441591950531	20	0.0769158131718475	2.79750271887937
1989	2.67139885243756	2.5394862637043	2.67091142148004	2.80612509725127	1	0.0679805978084883	2.80946445884822
1989	2.6868235942215	2.55385457008075	2.68638917271427	2.82233315262036	2	0.0684723342730739	2.8126488737905
1989	2.67973317480916	2.54419870145514	2.67926155157511	2.81800375922406	3	0.0698050210340455	2.79809979556575
1989	2.63856347172733	2.50529690056797	2.63807020031504	2.77474017636191	4	0.0687278895642469	2.79959999988438
1989	2.65307010166615	2.52010983728332	2.65259933363257	2.7888226264642	5	0.0685421212965765	2.78008197607257
1989	2.58365346601552	2.44730126583565	2.58324762799141	2.72251233361948	6	0.0702171571079399	2.7612623172936
1989	2.64452987231893	2.50481504520962	2.64401684711638	2.78745478028697	7	0.0721860281672901	2.79816336458929
1989	2.71841417058357	2.58897694825104	2.71796089766366	2.85043665267996	8	0.0666598769693284	2.81019499629082
1989	2.7053186747509	2.56526293464698	2.7048280444086	2.84819902016739	9	0.0721287916754725	2.77313025858456
1989	2.62904516129752	2.49204011550111	2.62857303473347	2.76898636039812	10	0.0707390432197248	2.79955816085512
1989	2.67000260635115	2.53399546377828	2.66951528313658	2.80890576218962	11	0.0701164648432617	2.80441567477495
1989	2.74272332402951	2.60937372003422	2.74223183278819	2.8789577422735	12	0.0687450136922567	2.81199149105109
1989	2.72171086249326	2.58318767150997	2.72121669232779	2.86315764698665	13	0.0714023951074747	2.8276987837535
1989	2.59096443543329	2.45681139287977	2.59049723732713	2.7279167003123	14	0.0691984543780336	2.7748325347027
1989	2.69442181258673	2.55283316603624	2.69397896644277	2.83866282937555	15	0.0729075093149174	2.7724501709097
1989	2.69615241441332	2.56086859999329	2.69562203259343	2.83459366635891	16	0.0698076561236202	2.80696102818064
1989	2.65085312391528	2.50998325699211	2.65043724205934	2.79428408822533	17	0.0725325630118593	2.77829918747254
1989	2.68086854283565	2.54278348935307	2.68039739268347	2.82175567328212	18	0.0711563644606097	2.79994934120616
1989	2.76326573714756	2.63301091103387	2.762751856433	2.89653577831144	19	0.0671935356501477	2.84678927951856
1989	2.69406404509393	2.55793628090251	2.69358114318682	2.83305636915691	20	0.0701669979814652	2.79750271887937
1990	2.68190091917696	2.55825491743029	2.68151467506778	2.80779658741943	1	0.0636336305241294	2.80946445884822
1990	2.6978054558291	2.57212631788557	2.69749156457476	2.8254120536547	2	0.06460442048254	2.8126488737905
1990	2.70886768390569	2.58009770273626	2.70841214586783	2.84026936352571	3	0.0663404267867285	2.79809979556575
1990	2.6421018588867	2.518271736996	2.64168758255143	2.76839133620012	4	0.0638110580340431	2.79959999988438
1990	2.65424303883335	2.53043519859929	2.65384664905311	2.78039572197856	5	0.0637583673125278	2.78008197607257
1990	2.59408448384148	2.46619608593064	2.59380096253663	2.72379088610485	6	0.0657234370746473	2.7612623172936
1990	2.65296771038909	2.52255913507878	2.65261910957835	2.78558187594243	7	0.0671673815635324	2.79816336458929
1990	2.71906602124705	2.59791132969717	2.71868850375875	2.84240178923586	8	0.0623368829388471	2.81019499629082
1990	2.71119212940889	2.57845561492446	2.71070949538802	2.84670097449023	9	0.0684154428319469	2.77313025858456
1990	2.63954280207368	2.51131840800659	2.6392070122319	2.76987428550279	10	0.0660264948163785	2.79955816085512
1990	2.68132616633543	2.5532179120581	2.68097649423031	2.81157957819079	11	0.0659090665092966	2.80441567477495
1990	2.73793227819535	2.61370153503204	2.73750334067524	2.86464112274373	12	0.0640023946300736	2.81199149105109
1990	2.72074074046914	2.59181184519233	2.720334710834	2.8520838879248	13	0.06639338604033	2.8276987837535
1990	2.60409700508722	2.47816982141574	2.60378529927281	2.73197774231833	14	0.064780630640968	2.7748325347027
1990	2.69754927111444	2.564238511765	2.69721597965802	2.83292396996237	15	0.0685375445779901	2.7724501709097
1990	2.70104113916586	2.5748435851176	2.70065634102522	2.82953470198146	16	0.0649632079694789	2.80696102818064
1990	2.65560406996398	2.5236532478611	2.65530376797424	2.78947002396136	17	0.0678136648597676	2.77829918747254
1990	2.67818458506225	2.55007698396776	2.67781131782525	2.80852584200263	18	0.0659154919891582	2.79994934120616
1990	2.76107440334851	2.6397199243187	2.7606307821581	2.88499265606341	19	0.062553376083387	2.84678927951856
1990	2.69447926731716	2.56772262424667	2.69411070840656	2.82342678962632	20	0.0652128173514675	2.79750271887937
1991	2.68913236990722	2.57102570982437	2.6886862883716	2.80986188208706	1	0.0609156607956693	2.80946445884822
1991	2.70494152835601	2.58441546107799	2.70451710731772	2.8279403418836	2	0.0621302404068334	2.8126488737905
1991	2.73011156359763	2.60301013680041	2.72947569005635	2.86084948001525	3	0.0657807867659371	2.79809979556575
1991	2.64330703461351	2.52717418741114	2.64282964234949	2.76219338782596	4	0.0599453827640748	2.79959999988438
1991	2.65269077619757	2.53628913933454	2.65222060227627	2.77181523140586	5	0.0600696968848766	2.78008197607257
1991	2.6020144123381	2.48086889738418	2.6016418681421	2.72538116190239	6	0.0623813003205748	2.7612623172936
1991	2.65936391864556	2.53721793933367	2.65893391523539	2.78403644807618	7	0.0630209849985995	2.79816336458929
1991	2.7158669345539	2.60039684650434	2.7154211896525	2.83392797868852	8	0.0595533073004245	2.81019499629082
1991	2.70967378060323	2.58146311247806	2.70896467231068	2.84189501818468	9	0.0664180999471351	2.77313025858456
1991	2.64769685143803	2.52740871152542	2.64724168297436	2.77060775597346	10	0.0620974897767157	2.79955816085512
1991	2.68888059519367	2.5665420854027	2.68843814393569	2.81376872650184	11	0.0630790128963651	2.80441567477495
1991	2.72896069443564	2.61180827165497	2.72843547575488	2.84913237644539	12	0.0605114134461586	2.81199149105109
1991	2.71654083384909	2.59542202214241	2.71604938096279	2.84047692050803	13	0.0625018920668325	2.8276987837535
1991	2.61541405658016	2.49628113465805	2.61501347500643	2.73689946198417	14	0.0614195971180225	2.7748325347027
1991	2.69654854171522	2.56963677928478	2.69608881964572	2.82608897369669	15	0.0654204094915598	2.7724501709097
1991	2.70260505745171	2.58337449177002	2.70216723689336	2.82435875848817	16	0.0614784826917654	2.80696102818064
1991	2.65817249899697	2.53327716783873	2.65778745545996	2.78536862341886	17	0.0643086735452829	2.77829918747254
1991	2.67359467549602	2.55342951241793	2.67318759676952	2.79612385507541	18	0.0618917017488001	2.79994934120616
1991	2.755468682748	2.64082725396155	2.75493981477532	2.87315347360797	19	0.0592365329306258	2.84678927951856
1991	2.69159776048269	2.57221195191284	2.69116864710004	2.81347476276853	20	0.0615413027577189	2.79750271887937
1992	2.69431191422505	2.57985227943919	2.69368502269195	2.81235542861318	1	0.0593051109648142	2.80946445884822
1992	2.7094546313676	2.59279553854451	2.70876583415347	2.83003125763398	2	0.0605322739229549	2.8126488737905
1992	2.74472542928552	2.61742639233781	2.74379206108086	2.87733468975679	3	0.066354896962013	2.79809979556575
1992	2.64298238297996	2.53291737560249	2.6423997409635	2.75636477414547	4	0.0569641977535645	2.79959999988438
1992	2.64962439741013	2.53885783009374	2.64903520585462	2.7637459623638	5	0.0573273233885136	2.78008197607257
1992	2.6082880178729	2.49246076431168	2.60770474797785	2.72744789151694	6	0.0599229424988369	2.7612623172936
1992	2.66432342320071	2.54930124043993	2.66368810955482	2.782977514426	7	0.0596256130904466	2.79816336458929
1992	2.71015578089618	2.5984584399211	2.7095689589424	2.82520972190995	8	0.0578078600544122	2.81019499629082
1992	2.70204169825383	2.57720601609568	2.7010500368727	2.83235971124087	9	0.0650518449033618	2.77313025858456
1992	2.65417647342683	2.54079691864181	2.65349234020568	2.77141175600312	10	0.058845968155887	2.79955816085512
1992	2.69356984829536	2.57581686601009	2.69287478822372	2.81524548237848	11	0.0610913660944279	2.80441567477495
1992	2.7173268182896	2.60542109455235	2.71667828395066	2.8328788199236	12	0.0579780734376353	2.81199149105109
1992	2.71037715218433	2.59536245571903	2.70975195571609	2.82893516580053	13	0.0595431100881335	2.8276987837535
1992	2.62554925557481	2.51202441482735	2.62489861064554	2.74278830830269	14	0.058894864470659	2.7748325347027
1992	2.69246867465898	2.57080059095003	2.69176844366896	2.81813029084368	15	0.0630831104649335	2.7724501709097
1992	2.70162606431705	2.58783982924808	2.70100880364275	2.81891467420989	16	0.0589282455371939	2.80696102818064
1992	2.65931613374052	2.53990589909213	2.65873509023646	2.782055291334	17	0.0617380187228964	2.77829918747254
1992	2.6679892028562	2.55380575207188	2.66750748974268	2.78493707035461	18	0.0589213822033402	2.79994934120616
1992	2.74755100677045	2.63783128291718	2.74688577281189	2.86102782412836	19	0.0568893698654065	2.84678927951856
1992	2.68653303459687	2.57272597099434	2.68596418216249	2.80359094110214	20	0.0588564599758569	2.79750271887937
1993	2.69841074893228	2.58627670113982	2.69756001854055	2.81535584597117	1	0.0584188307535235	2.80946445884822
1993	2.71244849978657	2.59857194767068	2.71146367990671	2.83181787079665	2	0.0594953196940708	2.8126488737905
1993	2.75404507380645	2.62623484334762	2.75283106041352	2.88869108010128	3	0.0670868302405165	2.79809979556575
1993	2.64207510152871	2.53641584315235	2.64144134709424	2.75135258471446	4	0.0547636458236271	2.79959999988438
1993	2.64597418097099	2.53913345790734	2.64531874405363	2.75656256164728	5	0.0553905266208765	2.78008197607257
1993	2.61363709068666	2.50181258235948	2.61283856536265	2.72996108531421	6	0.0581435489683457	2.7612623172936
1993	2.66856947078119	2.55919027809334	2.66774640024561	2.78258681853628	7	0.0569425184732817	2.79816336458929
1993	2.7034068159669	2.59408264993863	2.7026880638988	2.81679918304358	8	0.0567590797362849	2.81019499629082
1993	2.69024069539847	2.56827695263725	2.68906658463306	2.81870259872738	9	0.0638379375532379	2.77313025858456
1993	2.65986453590802	2.55186006951185	2.65899414695515	2.77273888270801	10	0.0562969623816578	2.79955816085512
1993	2.69652151593747	2.5822810461874	2.69553915037207	2.81623092547311	11	0.0596641806876175	2.80441567477495
1993	2.70471714434519	2.59627749641264	2.70402314453396	2.81711980172007	12	0.0562517540394111	2.81199149105109
1993	2.70351181865575	2.59282136677869	2.70281908967046	2.81814685825135	13	0.0574056315966638	2.8276987837535
1993	2.63522601300195	2.52593347572112	2.63427716630151	2.74976604720778	14	0.0570764347507867	2.7748325347027
1993	2.68675391669756	2.56902626577704	2.68583806809778	2.80964470217468	15	0.0613241374879448	2.7724501709097
1993	2.69934414965517	2.58967208261259	2.69853823225055	2.81359035165635	16	0.0570803101619733	2.80696102818064
1993	2.65965395149102	2.54437622410755	2.65887799099296	2.77931063922528	17	0.0598603192671292	2.77829918747254
1993	2.66220184295353	2.55212894293427	2.66168813215355	2.77520826491522	18	0.0568319740204311	2.79994934120616
1993	2.7387395853942	2.63233024077042	2.73798246678859	2.84942132502025	19	0.055303137060657	2.84678927951856
1993	2.68047554382264	2.57062615590555	2.67979761144944	2.79415069955192	20	0.0569604840632076	2.79750271887937
1994	2.70134355732112	2.59073649003853	2.70029067503201	2.81777710960543	1	0.057896689687287	2.80946445884822
1994	2.71425737721895	2.60241053874213	2.71303836349807	2.83286716840219	2	0.0587446885437103	2.8126488737905
1994	2.75839724083443	2.63068237920538	2.75698732226859	2.89401481465703	3	0.0673856514515429	2.79809979556575
1994	2.64095713234901	2.53810317897656	2.64037805471035	2.74711405384431	4	0.0532102256332622	2.79959999988438
1994	2.6422382945615	2.53773781353752	2.64161846542092	2.75028061914611	5	0.0541022462976136	2.78008197607257
1994	2.61825305811111	2.50923853137302	2.61732915380928	2.73241565548651	6	0.0568291580673231	2.7612623172936
1994	2.67230194793047	2.56699891998938	2.67141989929111	2.78256504379946	7	0.054873653285565	2.79816336458929
1994	2.69603058881769	2.58815934095969	2.695237935923	2.80837871411998	8	0.0560976119995605	2.81019499629082
1994	2.67528692912627	2.55581010301749	2.67409962963134	2.8013156726752	9	0.0625597445360835	2.77313025858456
1994	2.66508435572172	2.56076449767713	2.66417856291413	2.77451240010477	10	0.0543941432931832	2.79955816085512
1994	2.69797407390011	2.58647714105289	2.69677841550397	2.81609063952005	11	0.0585169938935664	2.80441567477495
1994	2.69210427705573	2.58554739764996	2.69147679054714	2.80225407298631	12	0.0551656100429383	2.81199149105109
1994	2.69649344642156	2.58845777059964	2.69585430926973	2.80818280529891	13	0.0559360112990222	2.8276987837535
1994	2.64442671193967	2.53829214622951	2.64323385425335	2.75713385912763	14	0.055739568640329	2.7748325347027
1994	2.67989193769009	2.56507103834863	2.67888146269683	2.80037385082609	15	0.059934574602712	2.7724501709097
1994	2.69619826114565	2.58942806243763	2.69528550364572	2.80808075009541	16	0.0557036676614985	2.80696102818064
1994	2.65916334654274	2.5468878904809	2.65828554422548	2.77635716985921	17	0.0584221088984327	2.77829918747254
1994	2.65652319997324	2.54901614712201	2.65606490598752	2.76670675013516	18	0.0554416542842288	2.79994934120616
1994	2.72952048424448	2.62512783684374	2.72877269072808	2.83813874678191	19	0.0542441273806707	2.84678927951856
1994	2.67376841381648	2.56648855737504	2.67308300652794	2.78497890478246	20	0.0556398205036417	2.79750271887937
1995	2.70215725230264	2.59282962777682	2.7009915211788	2.8179099936417	1	0.0573618067360138	2.80946445884822
1995	2.71450658105388	2.60421888726869	2.71319046613284	2.83203234998543	2	0.0580186787641231	2.8126488737905
1995	2.75707010088516	2.63074834131613	2.75557072985063	2.89164863236936	3	0.0667707351910799	2.79809979556575
1995	2.639432549677	2.53804779606438	2.63903548429512	2.74311684214204	4	0.0521975138369678	2.79959999988438
1995	2.63841038586661	2.53502253044982	2.63794562072519	2.74453382266514	5	0.0533165903279823	2.78008197607257
1995	2.62181679723981	2.51468382812098	2.62093002252068	2.73398640336309	6	0.0557871787712462	2.7612623172936
1995	2.67523454133288	2.57252323893556	2.67449811341498	2.78218261200446	7	0.0533108789912871	2.79816336458929
1995	2.68763169582301	2.5806929668394	2.68685777658962	2.79896577177683	8	0.0555833738507448	2.81019499629082
1995	2.65739853600303	2.54018550850834	2.65637849154845	2.78032842805899	9	0.0611578427274849	2.77313025858456
1995	2.66960953813396	2.56736272852316	2.66888627865536	2.77603583857967	10	0.0530419813791933	2.79955816085512
1995	2.69746125639765	2.58818467279048	2.69622251725796	2.81358844651994	11	0.0573853960726967	2.80441567477495
1995	2.67952302192866	2.57367176237093	2.67907452693259	2.78799391412467	12	0.0545544313043339	2.81199149105109
1995	2.68926048481291	2.5825204672214	2.68881110357096	2.79862582964939	13	0.0550028018893433	2.8276987837535
1995	2.65255670604725	2.54874427686317	2.65128541872755	2.76344168540066	14	0.0546097036717403	2.7748325347027
1995	2.67167170606741	2.55885890047454	2.67074505163501	2.78968786328699	15	0.0587440336671218	2.7724501709097
1995	2.69179499528637	2.58704304500736	2.69092434217321	2.80145921341625	16	0.0545698316083346	2.80696102818064
1995	2.65743507683999	2.54728455421043	2.65662432997643	2.77218392964075	17	0.0572261630797193	2.77829918747254
1995	2.65076876731172	2.54438926226933	2.65046988315699	2.75891429179753	18	0.0546082557634354	2.79994934120616
1995	2.71969232111641	2.61626407880465	2.71907876077271	2.82663357082024	19	0.0535345241161634	2.84678927951856
1995	2.66622341655094	2.56029809055592	2.66567023079611	2.77533913355148	20	0.0547303496425682	2.79750271887937
1996	2.69890532082642	2.5910692633934	2.6978105885228	2.81283311727364	1	0.0564711132633791	2.80946445884822
1996	2.71203207842358	2.60308679861728	2.71083949522484	2.82762403622887	2	0.0571153170924662	2.8126488737905
1996	2.74872470609421	2.62558123796809	2.74724489535279	2.8799329880728	3	0.0650235105106304	2.79809979556575
1996	2.63690848842534	2.53549054162478	2.63681416231244	2.73892685976785	4	0.051783460857223	2.79959999988438
1996	2.63395256876318	2.53040474362017	2.63376208378599	2.73871588510479	5	0.0530073239694416	2.78008197607257
1996	2.62340171686083	2.51717751561656	2.62277749289786	2.73323692613539	6	0.0549327037607519	2.7612623172936
1996	2.67674406509944	2.57493291572204	2.67639529440047	2.78067721522046	7	0.0522951514584196	2.79816336458929
1996	2.67706581363252	2.57058856532367	2.67643450252567	2.78713747810606	8	0.0551175436007521	2.81019499629082
1996	2.6357604048479	2.52019169983121	2.63507390194719	2.75520747267147	9	0.0598318769012652	2.77313025858456
1996	2.67283604203657	2.5708987821518	2.67254296579418	2.77658175993222	10	0.052273181508252	2.79955816085512
1996	2.69396702699777	2.58643788868882	2.69293836526112	2.80728806170846	11	0.0561622277590757	2.80441567477495
1996	2.6663170393789	2.55991300975218	2.66614917190881	2.77375810691416	12	0.054430109842698	2.81199149105109
1996	2.68117227560106	2.57426916242522	2.68103861454146	2.78893883288676	13	0.0546336209983895	2.8276987837535
1996	2.65857578969933	2.55627453510988	2.65751495832872	2.7669260041916	14	0.0534927615844151	2.7748325347027
1996	2.66142969175408	2.54971891898696	2.66079316732495	2.77685287120408	15	0.0577659697720775	2.7724501709097
1996	2.68523127749201	2.5816411497251	2.6846000154274	2.79244339379411	16	0.0536232161994681	2.80696102818064
1996	2.65364354879937	2.54463419461933	2.65311326661911	2.76581449174377	17	0.056248294831948	2.77829918747254
1996	2.64424646163087	2.53766340764874	2.6442107889798	2.75112366144665	18	0.054338674188119	2.79994934120616
1996	2.70847364851674	2.60497205914793	2.70812922771313	2.81395642108024	19	0.0531860208195616	2.84678927951856
1996	2.6572831156112	2.55150294057938	2.65700777662403	2.76473199997517	20	0.0542625803280503	2.79750271887937
1997	2.69014318418398	2.58339681289355	2.68939336916637	2.80114663955911	1	0.0553891903336149	2.80946445884822
1997	2.70603692569376	2.59772920237397	2.70525086059287	2.81887416156178	2	0.056196769300767	2.8126488737905
1997	2.73221082409444	2.61318129770016	2.73092530041104	2.85825390479674	3	0.0625027876371817	2.79809979556575
1997	2.63303114044719	2.52965169724916	2.63332501381459	2.73483870731196	4	0.0522574819612437	2.79959999988438
1997	2.6284242618554	2.52314805014508	2.62861076177656	2.73273741858168	5	0.0533507025525692	2.78008197607257
1997	2.6226319739002	2.51592603190579	2.62248501494313	2.73036376129667	6	0.0545381156878375	2.7612623172936
1997	2.67639395406998	2.57332017217831	2.67662714826472	2.77837117042584	7	0.0521761829267301	2.79816336458929
1997	2.66357977451879	2.55675144793466	2.66323778774655	2.77242055263076	8	0.0548866119433463	2.81019499629082
1997	2.61028546063899	2.49444413312338	2.61007393254496	2.72739903330284	9	0.059308092079157	2.77313025858456
1997	2.67438207470138	2.57059936015047	2.67470756639904	2.776598364108	10	0.0524076084919813	2.79955816085512
1997	2.68674057019766	2.57981924082101	2.68620615636679	2.79683754200992	11	0.0551705963152534	2.80441567477495
1997	2.6519055641589	2.54325127423494	2.65211054097466	2.75946914623854	12	0.0550497769639988	2.81199149105109
1997	2.67185369966157	2.562946033519	2.67212607628845	2.77933057815842	13	0.0550994233931187	2.8276987837535
1997	2.66158645889423	2.55959083574229	2.66109542426936	2.76665513397682	14	0.0525631217439904	2.7748325347027
1997	2.64861383361738	2.53646910156798	2.64845828678716	2.7618195838592	15	0.0573248022271656	2.7724501709097
1997	2.67591211097231	2.57205035555547	2.67571544991835	2.78103628322089	16	0.053172252202765	2.80696102818064
1997	2.64723391159518	2.53777570910451	2.64718024987477	2.75716861624994	17	0.0558084581294173	2.77829918747254
1997	2.63668098445207	2.52821924869512	2.63698542251274	2.74351260934541	18	0.054840367561072	2.79994934120616
1997	2.695401017006	2.5902029167676	2.69545205755448	2.80042128605123	19	0.0535124046207298	2.84678927951856
