jaar	mean	p02.5	p50	p97.5	simulatienr	sd
1992	2.29531503136606	1.93101437924599	2.29340082263673	2.67063247431077	17	0.188596792253773
1992	2.27741575127619	1.90199954625929	2.27541460335197	2.66434256350227	18	0.194379498702447
1992	2.37544439422207	2.01199228026582	2.37377981875489	2.74860503017463	19	0.187865206769101
1992	2.31761904930158	1.9390973127696	2.31554790479689	2.70801719901886	20	0.196048471571712
1993	2.54320163481064	2.23804790609412	2.54061619339814	2.86314260267229	1	0.159261988069628
1993	2.49415323748885	2.18405434453058	2.49131278157094	2.82046269940658	2	0.162162443537158
1993	2.53845267277804	2.23264380474791	2.5356259256353	2.86037767472931	3	0.159961938188334
1993	2.47336323531798	2.16356545927945	2.47049365920283	2.79953829981568	4	0.162060606889296
1993	2.53302325853329	2.22942484100046	2.53024576101159	2.85246648736861	5	0.158763888292058
1993	2.53891439915992	2.23370462093836	2.53605818278108	2.86039741013102	6	0.159713135176684
1993	2.57284093389466	2.26673680007663	2.57014152370392	2.89436164501375	7	0.159910505927264
1993	2.54337846702477	2.23449746015002	2.54047346278156	2.86880692976989	8	0.16165224592764
1993	2.55583252205728	2.25197508520817	2.55310609194346	2.87524971826795	9	0.15880881212268
1993	2.51416426994221	2.19908235439542	2.5112173394752	2.8460626633533	10	0.164867221923772
1993	2.54675419247133	2.24232276041747	2.54392267603537	2.86732045929973	11	0.159269372119242
1993	2.51023522201718	2.20079592456401	2.50752135079817	2.83517990351045	12	0.16162814938233
1993	2.56223123372508	2.26118370759294	2.55950286003156	2.8788424760832	13	0.157387900460094
1993	2.51529743822326	2.20705645685616	2.51262249414793	2.83882163077318	14	0.160959504821363
1993	2.51131883606349	2.20466713302605	2.50843033750277	2.8344442183433	15	0.16049512828499
1993	2.52947914468518	2.2226850829042	2.5266646321322	2.85232795143758	16	0.160439924328022
1993	2.53334679552264	2.23165040018689	2.53060207557511	2.85070267788829	17	0.157743741966031
1993	2.51197666819838	2.2040054447307	2.50903872093974	2.83669277680209	18	0.161247512652664
1993	2.56832125284697	2.26638744953101	2.5656721173374	2.88537899464521	19	0.157711566366715
1993	2.566805718891	2.25895155540787	2.56379838444395	2.89190675301361	20	0.161315519873654
1994	2.65526974250197	2.32156710035309	2.65333312249008	3.00015343480552	1	0.172881590622444
1994	2.58826162110405	2.24219139786255	2.58606332305162	2.94696038004524	2	0.179557332588875
1994	2.63037756599175	2.29183666456511	2.62796275309306	2.98272796183014	3	0.176065291028024
1994	2.58182419039234	2.24244732639859	2.57939736205539	2.9350786492507	4	0.17650658896243
1994	2.5917939682607	2.25731781320431	2.58929760814446	2.94056515033868	5	0.174153516422096
1994	2.58797456143522	2.24882638579456	2.58552792903953	2.9411266721066	6	0.176429398165526
1994	2.6948995398706	2.35859632578195	2.69279073551112	3.04331182923206	7	0.174437344075093
1994	2.62566210923855	2.28724377561815	2.62312165012456	2.97866478296811	8	0.176221204951283
1994	2.59807849539793	2.26307082980658	2.59580351905783	2.94610416952668	9	0.174037265872958
1994	2.62842908178527	2.28249480081579	2.62604283250149	2.98800513569213	10	0.17976079367014
1994	2.60888817870744	2.26778218252408	2.60663233402955	2.96292646881159	11	0.177115292671683
1994	2.58887919246581	2.24659404200053	2.58693147143349	2.94241863356842	12	0.1772809825182
1994	2.64204942864947	2.31068421583297	2.6397097232256	2.98678836212236	13	0.17228224191647
