jaar	gem_jaar_t	var_sim	og_jaar_t	bg_jaar_t	gem_jaar	og_jaar	bg_jaar	droogte_ind_j	droogte_ind_j_var	lcl	ucl	tijdvenster
1998	3.45979752540588	0.00243274186966132	3.36312477243748	3.55647027837429	31.8105350374016	28.8792912476601	35.0392996382051	33.3543103448276	4.53507803210464	29.1803487053137	37.5282719843414	10
1998	3.45139880180359	0.00207600635344584	3.36209490487071	3.54070269873646	31.5444859462634	28.8495647120779	34.4911475630489	32.3922413793103	3.55702569257567	28.6956659505386	36.088816808082	20
1998	3.45078358650208	0.00202063231516853	3.36267875631694	3.53888841668721	31.525085264241	28.8664134902712	34.4286276247173	32.3922413793103	3.55702569257567	28.6956659505386	36.088816808082	30
1999	3.55461854934692	0.00603770304001073	3.40232133992237	3.70691575877147	34.974476386038	30.0337377041405	40.7279976447584	18.2586206896552	7.93539124267268	12.7373346983438	23.7799066809666	0
1999	2.84264229536057	0.00799966199713517	2.66733826937087	3.01794632135026	17.1610502464587	14.4015849913831	20.4492523383843	16.0508620689655	4.78312546936604	11.7642719552368	20.3374521826942	2
1999	3.0616562128067	0.00469472967219181	2.92736074189017	3.19595168372323	21.3629094026701	18.6782686140345	24.4334155149573	24.4896551724138	4.72170515468219	20.2306761254793	28.7486342193483	4
1999	3.24578676223755	0.00332050310031343	3.13284410107639	3.35872942339871	25.6819076689707	22.9391280528381	28.7526352352322	28.9163793103448	3.89432840238229	25.0485049599307	32.784253660759	6
1999	3.2856986284256	0.00272907714127504	3.1833071114629	3.38809014538829	26.7276504901491	24.1264104909694	29.6093486841301	28.9715517241379	3.39182511681999	25.3618376954681	32.5812657528078	8
1999	3.3282777428627	0.00251044185024304	3.23007329585599	3.42648218986941	27.8902661059874	25.2815099329661	30.7682154082293	29.6224137931034	3.21954111646536	26.1055701581072	33.1392574280997	10
1999	3.37184586524963	0.0021139898510484	3.28172870033757	3.46196303016169	29.1322516693461	26.6217539795875	31.8794955425122	30.5448275862069	2.66145002816196	27.3472931566523	33.7423620157615	20
1999	3.37027552127838	0.00207227959514604	3.28105181763012	3.45949922492664	29.0865399145511	26.603740271948	31.8010473547156	30.5448275862069	2.66145002816196	27.3472931566523	33.7423620157615	30
2000	3.55637438297272	0.00625322149627736	3.40138284868746	3.71136591725798	35.0359396915997	30.0055645267612	40.909647574823	3.13189655172414	0.850621036464526	1.32420582217936	4.93958728126891	0
2000	2.64209161996841	0.00959260711119835	2.45012558266395	2.83405765727288	14.0425445786044	11.5898021060589	17.0143593857398	7.87758620689655	1.31330584934393	5.63143488723003	10.1237375265631	2
2000	2.67398194074631	0.00558603243570646	2.52749200182554	2.82047187966707	14.497582925616	12.5220614143299	16.7847691949976	12.498275862069	1.99998837015249	9.72642533890257	15.2701263852354	4
2000	2.98569015264511	0.00370940104414972	2.86631664196872	3.1050636633215	19.8001626565716	17.5721742422713	22.3106392994666	20.5620689655172	2.48153472265682	17.4745029677516	23.6496349632829	6
2000	3.12383219003677	0.00300604595771727	3.01637044730399	3.23129393276956	22.733331374981	20.417052270648	25.3123883190359	23.3939655172414	2.36393747262031	20.3804456160597	26.4074854184231	8
2000	3.17662063837051	0.00278666190521296	3.07315450683431	3.28008676990671	23.9656280292415	21.6099640478083	26.5780787772396	24.1034482758621	2.28438992844775	21.1410653922488	27.0658311594753	10
2000	3.27770084142685	0.00216101748285445	3.1865868207597	3.368814862094	26.5147409719283	24.205668003511	29.0440854062149	27.2905172413793	2.15803076172894	24.4112307022766	30.169803780482	20
2000	3.27272871732712	0.00211759478608946	3.18253474784888	3.36292268680536	26.383233595768	24.1077833237683	28.8734557474884	27.2905172413793	2.15803076172894	24.4112307022766	30.169803780482	30
2001	3.56614772081375	0.0056528730923183	3.41878396247592	3.71351147915158	35.380036515084	30.5322640583559	40.9975159855891	11.4491379310345	4.02334753165613	7.51771428588885	15.3805615761801	0
2001	2.69359338283539	0.00864018334459833	2.5114063132157	2.87578045245508	14.7847076965046	12.3222468198125	17.7392633719706	8.41379310344828	1.87499113419697	5.7299589168542	11.0976272900423	2
2001	2.51234188079834	0.00575500420764728	2.36365286249471	2.66103089910197	12.333780508914	10.6297094875671	14.3110347295939	9.99913793103448	1.47841877099109	7.615969126556	12.382306735513	4
2001	2.78153849840164	0.00458283355746076	2.64885310585845	2.91422389094484	16.1438391224576	14.1378147666882	18.4344996672244	15.4189655172414	1.5249521768154	12.9985820181954	17.8393490162874	6
2001	2.99544773101807	0.0035585962141861	2.87852594854612	3.11236951349001	19.9943099588493	17.788033368499	22.4742343601907	19.8025862068966	1.61432579479317	17.312286230332	22.2928861834611	8
2001	3.06427768468857	0.00317477443610176	2.95384121664595	3.17471415273119	21.4189851373517	19.1794849700318	23.9199814296855	21.3862068965517	1.66783027723888	18.8549746288527	23.9174391642508	10
2001	3.20403728485107	0.00220343263252104	3.11203344362098	3.29604112608117	24.6317752150313	22.4666827162036	27.0055155853625	25.4551724137931	1.68343617664852	22.9121253406517	27.9982194869345	20
2001	3.19473609924316	0.00213906355458484	3.10408607689737	3.28538612158896	24.4037326789148	22.2888393787632	26.7192992216259	25.4551724137931	1.68343617664852	22.9121253406517	27.9982194869345	30
2002	3.58272432088852	0.00470267891758128	3.44831520166746	3.71713344010958	35.9714051300643	31.4473651828618	41.1462766278553	1.775	0.572917279450112	0.291450533101256	3.25854946689874	0
2002	2.97120527029037	0.00648722751596383	2.81334034947094	3.12907019110981	19.5154267910388	16.665493919777	22.8527209976318	4.74310344827586	0.77009496839602	3.02310436961618	6.46310252693554	2
2002	2.66077221632004	0.00500487981678565	2.52211167289054	2.79943275974954	14.3073331901006	12.4548695243004	16.4353213506708	6.18275862068965	0.749477021924609	4.48594073787913	7.87957650350018	4
2002	2.75901988744736	0.00470255811319575	2.62461249461626	2.89342728027845	15.7843649102058	13.7992258755662	18.0550835144809	8.92672413793103	0.855376131693681	7.11398782298767	10.7394604528744	6
2002	2.95985587835312	0.00372986833905232	2.84015348818774	3.07955826851849	19.2951907004418	17.1183928066023	21.7487931473815	14.4094827586207	1.03939056730709	12.4112528410769	16.4077126761644	8
2002	3.03572603464127	0.00320084331845022	2.92483708256687	3.14661498671566	20.8160856137012	18.6311904569048	23.2572052375941	17.3439655172414	1.14222334783153	15.2492184649628	19.4387125695199	10
2002	3.17843267917633	0.00222845913361551	3.08590782517646	3.2709575331762	24.009094094416	21.887327692746	26.3365453894842	22.8870689655172	1.34998405459249	20.6097682071363	25.1643697238982	20
2002	3.16424580812454	0.00215304384634343	3.07330003724919	3.2551915789999	23.6708849099909	21.6131091836924	25.9245806635171	22.8870689655172	1.34998405459249	20.6097682071363	25.1643697238982	30
2003	3.60347682237625	0.0039945352164768	3.47960024473698	3.72735340001552	36.7257014658156	32.4467487243835	41.5689460787981	68.9698275862069	19.0531628100423	60.414441548683	77.5252136237308	0
2003	3.39018099308014	0.0049458401295795	3.25234072522712	3.52802126093316	29.6713220883808	25.850778724178	34.0565119475112	46.2491379310345	8.37420594999687	40.5772467492938	51.9210291127752	2
2003	3.1251137137413	0.00359114164331685	3.00765848934934	3.24256893813326	22.762483353507	20.2399523334409	25.599400625199	30.2922413793103	3.07158219381689	26.8571591159916	33.7273236426291	4
2003	3.00254329442978	0.00293268843779083	2.89640086228025	3.10868572657931	20.1366853725763	18.1088516882784	22.3915963736448	24.6103448275862	1.86235121096439	21.9355722368711	27.2851174183013	6
2003	3.06511178016663	0.00265362987048589	2.96414552585134	3.16607803448191	21.4368580688288	19.3781380472036	23.7142950857151	24.4413793103448	1.67689738615266	21.9032758848233	26.9794827358663	8
2003	3.12455298900604	0.00250831189950436	3.02639021096296	3.22271576704913	22.7497234437876	20.6226546324197	25.0961831051182	25.6103448275862	1.65935561257484	23.0855516635295	28.1351379916429	10
