jaar	tijdvenster	droogte_ind_j	droogte_ind_j_var	nat_ind_j	nat_ind_j_var	verdroging_ind_j	lcl	ucl
1992	4	35.2146551724138	7.71369110759956	14.9637931034483	4.30908364102885	20.2508620689655	15.445308434142	25.056415703789
1992	6	34.5362068965517	6.29228659490581	21.2431034482759	3.26823523583036	13.2931034482759	9.00779711937964	17.5784097771721
1992	8	31.451724137931	4.71453198990341	24.1327586206897	2.92524526983332	7.31896551724138	3.48823658393086	11.1496944505519
1992	10	31.451724137931	4.71453198990341	24.1327586206897	2.92524526983332	7.31896551724138	3.48823658393086	11.1496944505519
1992	20	31.451724137931	4.71453198990341	24.1327586206897	2.92524526983332	7.31896551724138	3.48823658393086	11.1496944505519
1992	30	31.451724137931	4.71453198990341	24.1327586206897	2.92524526983332	7.31896551724138	3.48823658393086	11.1496944505519
1993	0	23.7086206896552	11.6495784571417	25.6103448275862	8.85935352650354	-1.90172413793103	-8.17815278439756	4.3747045085355
1993	2	17.9896551724138	6.22451717879717	22.9077586206897	6.5702087244717	-4.91810344827586	-9.87553317697589	0.0393262804241692
1993	4	25.8870689655172	6.13845642457809	19.1543103448276	4.06091089607193	6.73275862068965	2.30659270090032	11.158924540479
1993	6	32.2715517241379	6.03059256159126	20.2620689655172	2.9326828963014	12.0094827586207	7.86018649304502	16.1587790241964
1993	8	30.9008620689655	4.92661338058285	23.573275862069	2.5637970800217	7.32758620689655	3.53448979199629	11.1206826217968
1993	10	29.8172413793103	4.44558545591088	24.3284482758621	2.5018510884077	5.48879310344828	1.83576201757902	9.14182418931754
1993	20	29.8172413793103	4.44558545591088	24.3284482758621	2.5018510884077	5.48879310344828	1.83576201757902	9.14182418931754
1993	30	29.8172413793103	4.44558545591088	24.3284482758621	2.5018510884077	5.48879310344828	1.83576201757902	9.14182418931754
1994	0	20.3387931034483	7.78951062071052	60.4344827586207	35.8904628992219	-40.0956896551724	-49.255410892038	-30.9359684183068
1994	2	21.1448275862069	5.14677868869558	48.4827586206897	16.719080251163	-27.3379310344828	-33.8186672466488	-20.8571948223167
1994	4	19.9086206896552	3.29504834470242	36.5137931034483	6.61953230281411	-16.6051724137931	-20.9691071644224	-12.2412376631638
1994	6	27.9637931034483	3.5353045142583	30.2172413793103	3.91732127584121	-2.25344827586207	-6.03696563641734	1.5300690846932
1994	8	29.0646551724138	3.37119063823351	30.5913793103448	3.31358934643386	-1.52672413793103	-5.11003620842519	2.05658793256312
1994	10	28.0025862068966	2.96216900567411	30.8	2.90255084798798	-2.79741379310345	-6.15374421410108	0.558916627894186
1994	20	28.0025862068966	2.96216900567411	30.8	2.90255084798798	-2.79741379310345	-6.15374421410108	0.558916627894186
1994	30	28.0025862068966	2.96216900567411	30.8	2.90255084798798	-2.79741379310345	-6.15374421410108	0.558916627894186
1995	0	41.1836206896552	12.9642060543004	55.0051724137931	22.9374675615913	-13.8215517241379	-22.1257635880902	-5.51733986018572
1995	2	33.9241379310345	7.94681519494336	56.4836206896552	20.1759957991739	-22.5594827586207	-29.9091967229529	-15.2097687942884
1995	4	27.6439655172414	4.40130266026243	46.6439655172414	10.6059222651605	-19	-24.368973611106	-13.631026388894
1995	6	28.6784482758621	3.20755044381167	38.9560344827586	6.15970097471682	-10.2775862068965	-14.5193566538573	-6.03581575993581
1995	8	31.7293103448276	3.15982503076955	35.5818965517241	4.59461200377579	-3.85258620689655	-7.71195437486844	0.00678196107533813
1995	10	30.8715517241379	2.83327462346413	35.1284482758621	3.94541034326303	-4.25689655172414	-7.86528928036241	-0.64850382308587
1995	20	30.1112068965517	2.65465216064835	34.7629310344828	3.68743487546154	-4.65172413793104	-8.1419792545321	-1.16146902132998
1995	30	30.1112068965517	2.65465216064835	34.7629310344828	3.68743487546154	-4.65172413793104	-8.1419792545321	-1.16146902132998
1996	0	64.7543103448276	29.6725945642197	8.0301724137931	2.85355186234016	56.7241379310345	48.8199477728882	64.6283280891807
1996	2	56.5612068965517	13.7900700007301	23.3706896551724	3.22193112835597	33.1905172413793	27.4741677271571	38.9068667556015
1996	4	44.2456896551724	6.09418331612325	33.9172413793103	5.12794542837474	10.3284482758621	5.68566194732704	14.9712346043971
1996	6	37.5215517241379	4.1989186979786	32.5137931034483	3.98592986628283	5.00775862068965	1.04272934939374	8.97278789198556
1996	8	38.4991379310345	3.92834002179944	29.898275862069	3.02661289817886	8.60086206896552	4.94585542482732	12.2558687131037
1996	10	37.3594827586207	3.5337833119511	30.298275862069	2.80602107975051	7.06120689655172	3.57157994291034	10.5508338501931
1996	20	35.3637931034483	3.08936087990488	30.5698275862069	2.61800040939149	4.79396551724138	1.48296875425889	8.10496228022386
1996	30	35.3637931034483	3.08936087990488	30.5698275862069	2.61800040939149	4.79396551724138	1.48296875425889	8.10496228022386
1997	0	36.8818965517241	30.2623989950351	6.27672413793103	2.30370508427728	30.6051724137931	22.6961286842678	38.5142161433184
1997	2	45.8456896551724	23.2437028939024	6.58793103448276	1.69615730020652	39.2577586206897	32.3364521355783	46.179065105801
1997	4	43.9974137931034	10.4376587109122	21.5146551724138	2.12207054310866	22.4827586206897	17.5710656385171	27.3944516028622
1997	6	38.8448275862069	6.67157727851138	25.6620689655172	2.48891211381605	13.1827586206897	8.98806339638759	17.3774538449917
1997	8	37.3094827586207	5.55538332863967	25.4663793103448	2.22014906283247	11.8431034482759	7.9784892867405	15.7077176098112
1997	10	37.8844827586207	4.81904650895968	25.5879310344828	2.02820248451092	12.2965517241379	8.66995609370733	15.9231473545685
1997	20	35.5112068965517	3.8274197514446	27.0318965517241	1.95757339059599	8.47931034482759	5.14587145574749	11.8127492339077
1997	30	35.5112068965517	3.8274197514446	27.0318965517241	1.95757339059599	8.47931034482759	5.14587145574749	11.8127492339077
1998	0	12.6094827586207	8.46071084183408	48.2422413793103	20.7684671678453	-35.6327586206897	-43.1256489255715	-28.1398683158078
1998	2	20.376724137931	10.5667740080731	33.9396551724138	9.12948896468281	-13.5629310344828	-19.7137506480033	-7.41211142096217
1998	4	32.7206896551724	8.85376577591422	27.8284482758621	4.14780880374241	4.89224137931035	-0.105100359314746	9.88958311793544
1998	6	33.1965517241379	6.04568871644033	31.1715517241379	3.66433153148925	2.025	-2.29368115195173	6.34368115195173
1998	8	31.6594827586207	4.82372312879404	30.7043103448276	2.91769135792811	0.955172413793104	-2.90095374416593	4.81129857175214
1998	10	33.3543103448276	4.53507803210464	29.1948275862069	2.34337635855393	4.15948275862069	0.524632666309181	7.7943328509322
1998	20	32.3922413793103	3.55702569257567	29.775	1.9402087244717	2.61724137931034	-0.632233634944205	5.86671639356489
